6.38,1.64,1.6,-1.29,-7.94,-4.63,0,-4.64,1024.67,-3.75,0.09,1.39,2.54,2.62,2.62,9.5,51.5,62.5,71.96,71.94,-6.13,890.98,-22.54,-8.71,-1.02,3.4,4.69,0,0.14,9.8,6.6,4.4,1.3,1.5,-10.95555556
7.48,2.11,2.1,-1.78,-8,-2.49,0,-4.7,1025.88,-2.91,0.16,0.77,2.47,2.55,2.55,17,29.03,58.15,65.84,65.75,-3.01,892.21,-22.87,-8.6,-0.69,3.39,4.58,0,0.14,11.7,6.7,3.5,1.2,1.2,-13.52222222
0,0.99,1,0.01,-17.62,-2.31,0,0,1028.7,0,1.04,0.38,1.21,1.14,1.14,81.5,11,29.05,33.74,33.87,-3.15,894.22,-20.12,-5.53,-0.61,3.11,4.23,10,0,17.6,11.6,3.3,0.7,0.8,-3.677777778
9.09,1.84,1.8,2.41,-14.57,2.08,0,-2.31,1026.73,2.02,0.96,0.87,1.5,1.46,1.46,79,24,33.05,28.09,28.07,4.08,893.99,-20.61,-5.33,0.07,4.86,6.26,10,0,18.9,12,3.6,2.2,2.3,-4.744444444
9.3,2.19,2.2,1.66,-12.42,2.08,0,1.86,1024.15,2.21,1.29,1.5,1.8,1.78,1.78,100,43.5,38.9,34.03,33.38,3.36,892.03,-20.37,-5.65,0.36,4.97,6.44,10,0,21.1,12.2,3.6,2,2.1,-6.666666667
8.19,1.81,1.8,0.59,-11.37,-1.29,0,-1.08,1024.45,2.11,1.19,1.95,1.9,1.67,1.67,99.5,63,41.98,37.36,36.82,-2.49,891.88,-20.8,-7.03,0.22,4.5,5.86,10,0,22.2,11.2,3.8,1.4,1.6,-7.977777778
6.46,1.98,2,0.45,-10.01,-1.82,0,-2,1025.3,-1.3,1.12,2.27,2.27,1.87,1.87,99,75.5,52.41,44.4,43.48,-3.1,892.32,-21.28,-7.37,-0.35,3.82,5.15,9.92,0.05,17.7,9.1,4.6,1.4,1.5,-9.033333333
7.05,2.1,2.1,-0.24,-7.51,-2.1,0,-2.23,1025.9,-1.73,1.05,2.51,2.89,2.23,2.22,100,90.5,69.35,54.27,54.09,-3.2,892.24,-22.14,-8.27,-1.12,3.07,4.37,6.64,0.14,16,7.6,5.7,1.5,1.5,-8.677777778
6.61,1.34,1.3,-0.88,-7.37,-4.1,0.08,-4.11,1025.73,-2.1,0.87,2.42,2.65,2.44,2.44,90.5,87,66,67.37,67.57,-6.34,891.97,-22.77,-8.42,-1.23,3.14,4.44,0.31,0.15,11.7,6.7,4.8,1.2,1.3,-7.411111111
6.05,1.52,1.5,-1.3,-8.11,-5.08,0,-5.06,1025.04,-4.03,0.08,1.82,2.46,2.48,2.49,8,68.5,62.24,72.82,72.4,-6.53,891.28,-22.53,-8.82,-1.2,3.22,4.46,0,0.15,7.1,5.5,4.1,1.4,1.5,-10.95555556
6.5,1.69,1.7,-1.69,-8,-3.05,0,-5.17,1026.19,-3.58,0.11,0.88,2.42,2.41,2.4,11,34.5,58.5,64.92,65.38,-3.52,892.27,-22.65,-8.99,-0.84,3.15,4.29,0,0.15,10,5.9,3.3,1.1,1.1,-13.52222222
7.48,1.84,1.8,-0.68,-9.75,3.23,0,-3.07,1024.38,3.12,0.18,0.77,2.31,2.3,2.3,19,27.5,49.04,40.21,40.65,5.96,892.08,-22.83,-8.06,0.74,5.48,6.98,0,0.15,10.4,7.7,3.5,2.2,2.2,-14.13333333
8.54,2.02,2,-1.03,-9.34,3.86,0,3.23,1021.8,4.09,0.17,0.7,2.41,2.43,2.43,17.5,23.5,45.34,39.56,39.12,5.84,890.34,-22.85,-6.96,2.17,7.02,8.53,0,0.15,11.7,6.7,5.9,3.2,3.2,-14.88888889
7.53,1.42,1.4,-1,-8.63,-2.02,0,-1.64,1022.19,3.86,0.18,0.76,2.42,2.55,2.55,18.5,22.5,47.16,51.25,50.7,-5.85,890.57,-23.07,-6.27,2.02,6.69,8.12,0,0.15,12.7,5.8,4.7,2,1.9,-15.44444444
6.39,1.52,1.5,-0.93,-8.53,-3.31,0,-3.83,1023.68,-1.89,0.21,0.89,2.46,2.46,2.46,23,26.78,51.78,68.33,68.93,-6.1,891.53,-23.45,-6.39,1.36,6.12,7.35,0,0.15,11.7,3.8,3.3,0.9,1.1,-15.22222222
0,2.1,2.1,0.25,-8.8,-2.26,0,0,1025.84,0,1.14,2.47,2.42,2.08,2.08,99.5,85,57.5,50.49,49.77,-3.05,892.55,-21.21,-7.78,-0.84,3.48,4.84,10,0,16.8,9.2,4.4,1.1,1.2,-9.033333333
6.86,2.09,2.1,-0.35,-6.79,-2.49,0,-2.52,1026.09,-2.11,1.08,2.5,2.98,2.54,2.55,100,91.5,73.04,62,61.45,-3.22,892.5,-21.99,-8.46,-1.32,3.01,4.34,8.44,0.17,14.5,7.3,5.4,1.3,1.3,-8.677777778
6.49,1.33,1.3,-0.88,-6.87,-4.04,0.23,-4.11,1025.9,-2.49,0.23,2.34,2.75,2.7,2.7,21,87.5,69.5,70.97,71.14,-6.08,891.92,-21.69,-8.76,-1.43,3.01,4.36,0.31,0.18,8.7,6.2,4.2,1.1,1.2,-7.411111111
6.1,1.51,1.5,-1.35,-7.66,-4.99,0,-4.99,1025.08,-4.02,0.11,1.35,2.56,2.64,2.64,10,50.53,64.5,75.68,75.4,-6.51,891.38,-21.98,-8.82,-1.32,3.13,4.41,0,0.18,6.2,5.7,3.7,1.3,1.4,-10.95555556
6.34,1.7,1.7,-1.65,-7.78,-2.87,0,-5.16,1026.14,-3.41,0.14,0.87,2.52,2.54,2.54,13.5,34.04,60.63,69.72,69.8,-3.4,892.21,-22.27,-9.25,-0.97,3.12,4.3,0,0.18,11,5.6,3.4,1,1.1,-13.52222222
7.34,1.73,1.7,-0.84,-9.02,3.1,0,-2.87,1024.41,3,0.16,0.95,2.5,2.51,2.51,16,34,52.67,43.99,43.65,5.81,892.08,-22.42,-8.21,0.65,5.43,6.94,0,0.18,11.4,7.2,3.9,2.4,2.4,-14.13333333
8.71,2.06,2.1,-1.03,-8.57,3.71,0,3.1,1021.95,4.01,0.15,0.9,2.78,2.84,2.84,15,28.5,52.42,45.54,45.15,5.48,890.38,-22.41,-6.76,1.99,6.85,8.35,0,0.18,13.1,6.8,6,3.1,3.2,-14.88888889
